Id,SalePrice_pred
1723,161289.94718256226
1724,203635.14726334455
1725,223256.7509831736
1726,189786.14269919173
1727,139093.58354238904
1728,182932.02923473387
1729,163282.63955893175
1730,171426.79561743388
1731,120130.13041920579
1732,127028.45666934305
1733,111688.57457984827
1734,111330.36573788259
1735,140101.1694181391
1736,109165.6960116908
1737,285182.565956522
1738,268399.18409172475
1739,261872.35490108147
1740,216933.89365966606
1741,194568.25849983818
1742,182766.18865343698
1743,182341.7479703919
1744,322419.313112461
1745,203894.16240779948
1746,213743.03163809006
1747,211282.1730228092
1748,224478.86675444458
1749,154179.3171304557
1750,138798.9517979642
1751,238773.86616850708
1752,114130.80516880451
1753,150911.79311396842
1754,193411.7090526669
1755,165499.22026198768
1756,124416.56415776082
1757,115262.68408130782
1758,149955.8284121033
1759,158432.55972873693
1760,162287.84586804739
1761,155185.62747553884
1762,182477.6142065854
1763,193218.1704639609
1764,102301.26137086506
1765,184195.1958509585
1766,186101.78102954957
1767,215599.2304998328
1768,146591.03796323284
1769,165893.5241400703
1770,150710.84002102027
1771,111575.7283281
1772,133827.11622497617
1773,121237.76779476285
1774,146692.0491142018
1775,131590.6461211438
1776,127203.59472806446
1777,104858.60306567221
1778,139739.79669000985
1779,121151.94354598486
1780,178636.33564676618
1781,127980.02435433495
1782,77262.27469445024
1783,143627.56759353512
1784,99296.94904943631
1785,145767.24911711738
1786,131749.96381418573
1787,173391.22417078225
1788,59509.896210724415
1789,109952.21979871117
1790,54288.79219849262
1791,205053.86265389412
1792,164203.74313351588
1793,122682.75431032793
1794,161719.53930286012
1795,132983.40352416065
1796,138283.03743383067
1797,126385.09678336084
1798,108685.51010362766
1799,107630.40155839609
1800,116320.24425441003
1801,122379.47826351871
1802,129093.89680565897
1803,164447.5185912571
1804,130802.68899929384
1805,137952.4181044033
1806,131272.12016959424
1807,146892.8190724647
1808,124146.64560532315
1809,125658.31198462645
1810,146030.07693084705
1811,102083.66455924134
1812,102941.08210850837
1813,126242.9164249548
1814,88634.79194861128
1815,42478.15729394916
1816,99787.43350719911
1817,108304.31512683447
1818,174557.40776935194
1819,144396.9351410654
1820,46687.517374405565
1821,113956.4516903355
1822,150913.3390707421
1823,21080.150353483332
1824,146679.26417425694
1825,149208.00577193048
1826,108303.72084647685
1827,87934.85292881141
1828,135163.55691237593
1829,139062.2939293312
1830,140257.89732274247
1831,149311.3324547042
1832,58791.069375104504
1833,148039.95801433866
1834,110958.10733233008
1835,123970.84228411947
1836,134750.47923624626
1837,75997.8610198731
1838,115693.4296667185
1839,102328.87945390685
1840,151153.43747851803
1841,125503.8555202144
1842,81910.04204232365
1843,122940.42712958739
1844,145770.7412606074
1845,140225.24115146027
1846,146308.09227931517
1847,182751.48919200708
1848,34298.00362033132
1849,114776.97438041284
1850,107906.71152486705
1851,136815.9959555421
1852,120550.57147181875
1853,116242.69886686403
1854,162051.34508742
1855,147295.6880354268
1856,215979.10281593027
1857,142214.1660509276
1858,165127.7275562602
1859,118017.70640273331
1860,155740.19261209504
1861,116938.86132660668
1862,282350.93522357027
1863,281450.6024217331
1864,281459.10914126015
1865,350073.50518782495
1866,344496.3599899509
1867,215613.03363918018
1868,285258.0565907564
1869,203312.03764134238
1870,213652.44144168124
1871,260191.2647822983
1872,180042.50052249996
1873,216408.46287445116
1874,153320.96576355808
1875,199766.9494809723
1876,193366.6646225109
1877,205337.94127830124
1878,200239.8541855596
1879,128065.81848653013
1880,144517.1488653478
1881,230977.50582162754
1882,236967.61598665692
1883,187277.21312579393
1884,199378.62571012188
1885,246294.63682946516
1886,287018.2666665267
1887,218251.31563559914
1888,252812.36626208847
1889,173331.62633461368
1890,104864.30392486858
1891,124131.2946646862
1892,94158.72583938739
1893,123169.44109102628
1894,113969.78143381048
1895,134023.93717478195
1896,128337.48197830669
1897,110900.86985888856
1898,110958.51719345001
1899,180699.86600667637
1900,169481.96671188922
1901,186100.84931860399
1902,175709.01990318435
1903,235565.8350525797
1904,163136.99812430728
1905,215385.7198265371
1906,159317.8681273762
1907,229702.61250032426
1908,113195.86391057889
1909,138936.03314740272
1910,123319.85783405046
1911,226939.57385655947
1912,291318.63123781583
1913,147177.86013892334
1914,54882.06362348951
1915,330472.31507724524
1916,49895.34256950527
1917,230200.02584826224
1918,139398.78021487565
1919,162873.20561566376
1920,148026.0972942333
1921,371637.903786942
1922,331502.31604938017
1923,223547.65294890566
1924,211858.29811159516
1925,198074.36171963217
1926,367198.0714573534
1927,131218.84017059655
1928,155833.80138558306
1929,117669.98675885229
1930,129691.72037836892
1931,135630.45614839648
1932,134658.9914323765
1933,193894.26440420098
1934,181583.0892219538
1935,167981.95172690062
1936,200844.2967580166
1937,174288.4977233669
1938,169403.92243806546
1939,267762.76453747804
1940,220661.94610735012
1941,165361.45578980297
1942,181596.74254495348
1943,238839.31342084543
1944,379855.1606113473
1945,402894.69860714406
1946,123259.48600457743
1947,351679.0518694963
1948,156627.32338017056
1949,242167.63819534102
1950,188632.31239378473
1951,243845.01354200268
1952,210311.107265586
1953,176533.39047186603
1954,185145.8796217476
1955,126726.75777263372
1956,284144.3513128549
1957,153222.51824856142
1958,263867.4501236927
1959,135239.9547145537
1960,106780.98808768994
1961,115750.1894983043
1962,99416.75199856423
1963,110784.57784898143
1964,107082.99539905472
1965,136746.5737146528
1966,133281.11261848177
1967,300460.38585262967
1968,408393.7877350177
1969,384368.6395763735
1970,386605.48322549986
1971,437166.8725614336
1972,358722.616085334
1973,291679.55794339627
1974,338473.4348423771
1975,461458.0477324809
1976,279506.6040282
1977,362038.7082252664
1978,341125.5835638612
1979,314985.3794201316
1980,197952.5629356121
1981,346518.1557445257
1982,215570.43131953743
1983,198947.2421285736
1984,193088.6280767771
1985,224134.69880616842
1986,194215.55453374758
1987,205088.95834025546
1988,178114.70590672863
1989,195701.76211807458
1990,214339.7375961931
1991,230676.60730104096
1992,226562.69618158677
1993,177735.1885109794
1994,237031.82553272083
1995,182090.56957306297
1996,301973.3490463571
1997,336235.90340846084
1998,316858.2119903368
1999,299371.22497138527
2000,318469.83821505436
2001,295875.46179683297
2002,250224.55620046935
2003,242437.48898241535
2004,272794.6795646001
2005,238585.6784138734
2006,218639.76376716048
2007,251234.34890603472
2008,228330.1401587753
2009,193415.62523906823
2010,194121.8738435681
2011,152337.2581355334
2012,177152.3954656276
2013,172504.998091713
2014,185476.72625856876
2015,194400.89104630845
2016,186283.86535922825
2017,191117.32430537953
2018,116497.44533544735
2019,139601.1303109201
2020,101729.51119983243
2021,92709.50533589743
2022,186062.08618877697
2023,149734.07063547455
2024,303111.3565636148
2025,356612.2034743052
2026,168656.6435794623
2027,156212.313566478
2028,157421.53074436635
2029,174037.53915071412
2030,261918.33758977312
2031,237680.9168853424
2032,264383.9419880611
2033,253654.22884363448
2034,182616.14796641513
2035,231714.6125116193
2036,210970.96938388923
2037,214366.09118717388
2038,303951.6154468986
2039,198332.5656840703
2040,289676.3543532405
2041,289666.678687799
2042,213488.3506868116
2043,168531.61690824272
2044,178501.41778218694
2045,199347.494432648
2046,135361.2125903532
2047,149948.53631804706
2048,141396.01954924242
2049,135218.69941104224
2050,175014.6673485167
2051,110184.91187460769
2052,117339.32320333354
2053,142623.0649731313
2054,79400.01140331345
2055,162641.50552956556
2056,143422.2191521203
2057,113039.74167540128
2058,210948.50913035125
2059,130271.46305932151
2060,171122.09335755915
2061,187326.8901594173
2062,118107.43160093919
2063,112608.11476542894
2064,132432.7017289022
2065,117121.07566399223
2066,174975.81999599005
2067,123028.75508050104
2068,137056.06102465728
2069,93816.76358944357
2070,118176.12328826524
2071,89125.2499150059
2072,150188.95300013176
2073,139500.74826818862
2074,163991.25563571134
2075,158210.64577850193
2076,113645.05755050544
2077,135388.85333664436
2078,115314.99418812254
2079,139621.36232323776
2080,116972.70093296457
2081,126907.02906618032
2082,121639.00586225578
2083,147404.15401074343
2084,101420.58684943538
2085,114881.96514880296
2086,108035.35647214539
2087,133069.53923686684
2088,92934.07535047714
2089,68648.99381146967
2090,127801.87818881877
2091,88004.45204600884
2092,125106.53581373188
2093,156076.6584187761
2094,118316.98291017316
2095,134930.37988648954
2096,83729.8172322866
2097,98503.81042033786
2098,152827.5082055929
2099,32150.63914270923
2100,58039.39104731426
2101,107122.34504681487
2102,139884.2693159192
2103,91503.74080031535
2104,150758.3771763932
2105,138302.83292566426
2106,36335.12359017633
2107,194393.53944549372
2108,114369.0213599524
2109,103621.2561469322
2110,125403.58917518906
2111,133128.09809112927
2112,143795.6691896999
2113,129802.73158751844
2114,124564.16431816066
2115,164333.5346346018
2116,118250.97115590225
2117,147240.4184914468
2118,118610.38585556866
2119,102545.82377195332
2120,117791.60227580658
2121,99322.74132514902
2122,106758.39347998073
2123,84597.88179161752
2124,173811.9317995931
2125,141167.97807458014
2126,148969.22531120555
2127,181989.81455314692
2128,142305.24176756488
2129,106603.63491825959
2130,131085.32275185647
2131,124403.24239112562
2132,107256.46101529885
2133,120130.30080902169
2134,117877.08317855067
2135,96912.74097400153
2136,59637.540132937705
2137,105049.3346887711
2138,132490.08837012813
2139,145830.24979091145
2140,139004.78454966695
2141,172238.3163074353
2142,123754.65626879352
2143,136656.85620032618
2144,114601.74027355593
2145,144605.24189853636
2146,185417.7606731802
2147,138076.24634028794
2148,133437.1180588195
2149,152246.12921334346
2150,223114.2168041392
2151,111486.78092923018
2152,173938.9436197037
2153,182395.88054438515
2154,97578.94953831183
2155,141794.07858905438
2156,264073.54662070225
2157,226233.23791474407
2158,223330.92841355802
2159,215463.401170002
2160,188556.57759959874
2161,231295.18210703158
2162,354802.7474277254
2163,351609.0636835978
2164,240434.72121265094
2165,190526.06064611382
2166,160931.77019738048
2167,222715.50916316203
2168,189544.54123248003
2169,194840.39304553551
2170,205749.89304092343
2171,169873.73026628804
2172,140882.8311027339
2173,171194.44000293082
2174,221202.22378774802
2175,260332.60767323873
2176,293399.3434911691
2177,227802.73051337159
2178,211963.96929929056
2179,135129.91133601783
2180,210084.7016567479
2181,195115.02563506103
2182,216468.87425904296
2183,186638.2273052653
2184,115988.08385148813
2185,135124.55852148868
2186,151115.70013105424
2187,147166.01257493263
2188,157719.56385447967
2189,306440.402375033
2190,68912.48400056871
2191,66534.64395743448
2192,81956.36327967387
2193,116027.87497487855
2194,99702.25761766333
2195,85588.18362195663
2196,94534.71939046748
2197,109971.06693690232
2198,164256.9767271567
2199,175585.4590149565
2200,151596.56040528472
2201,159836.01427242326
2202,211804.88015750353
2203,159832.14118364858
2204,189174.5388909824
2205,146060.71758258218
2206,165867.7026367789
2207,223168.92032677107
2208,244650.92122859647
2209,225269.18366450444
2210,117017.44176257102
2211,120758.16664022526
2212,118252.38853573581
2213,109814.03120054543
2214,146209.9736450487
2215,97483.10777539993
2216,155491.49958193314
2217,57877.819561227836
2218,79611.48374218571
2219,71171.66888900548
2220,38928.88671333516
2221,330852.7398052823
2222,300016.08469242684
2223,274554.23195711157
2224,203299.82049533777
2225,119445.80383692619
2226,182877.76475034264
2227,194031.26952875423
2228,279607.6438751484
2229,235516.03673353314
2230,145295.04833478114
2231,215026.5296127604
2232,178625.74782664742
2233,189139.99458228695
2234,243652.64849335945
2235,230365.12758975834
2236,240430.64897473663
2237,298794.00609985006
2238,199554.76719443942
2239,113730.43694426991
2240,151510.4559900134
2241,146565.8922455977
2242,115419.7581911468
2243,125084.52199224598
2244,96031.39465732627
2245,105631.56872164995
2246,141476.29130504857
2247,123682.27354575737
2248,124564.46454231153
2249,116714.50675631771
2250,129485.85783289312
2251,103733.00926742521
2252,184314.0084108272
2253,158382.50276933092
2254,172382.10922381523
2255,182214.419736981
2256,177407.98430425202
2257,209806.30791875202
2258,153547.8110231635
2259,168804.92393149744
2260,169395.30866974243
2261,221486.21996585868
2262,244384.79789181653
2263,379049.77319548023
2264,429489.8299468972
2265,180040.71938697065
2266,325798.0336701819
2267,387113.30005942273
2268,432112.49607800576
2269,141280.1387570292
2270,187564.17078862461
2271,211341.83840596018
2272,213875.56730908825
2273,162682.6332323732
2274,173424.31034914643
2275,159205.88585158472
2276,199646.02039201863
2277,190464.00401464626
2278,148232.14176405978
2279,132061.8889505774
2280,112814.28724177578
2281,152878.07546376708
2282,161813.78759346213
2283,117708.75214904122
2284,132963.02891788512
2285,135391.2980739208
2286,120688.09405889083
2287,386127.66040971666
2288,291710.3802332776
2289,327554.2457676992
2290,419409.33688471164
2291,343319.1255019521
2292,405879.14053666464
2293,442327.02293647407
2294,377703.5920446216
2295,427945.93493327836
2296,263910.1923727396
2297,373182.28650944255
2298,366054.87224937486
2299,347369.1851112335
2300,321697.9594772205
2301,326723.08047998196
2302,257562.47260120005
2303,244227.0894138901
2304,248769.3968642922
2305,216272.6005992996
2306,208775.1325358693
2307,212797.31555881677
2308,221868.00495624144
2309,301573.6213505555
2310,210420.24324886053
2311,218076.86730277364
2312,183111.97561436283
2313,178100.00461607624
2314,186597.20125617756
2315,183870.1040952579
2316,205738.4180224324
2317,188600.61450560763
2318,190214.26968378655
2319,191670.98334918567
2320,185503.19704301766
2321,232247.27374703868
2322,194005.07931940447
2323,193538.48028846201
2324,180193.0881427754
2325,208173.96254774104
2326,177924.54539225303
2327,203832.56822430633
2328,220655.32388633385
2329,184177.36685065008
2330,179404.43398517088
2331,336629.5558191744
2332,391148.90289712
2333,319432.5931412784
2334,283861.25199162494
2335,302464.6574771949
2336,320302.8813988244
2337,205242.33398094022
2338,254281.6006295318
2339,217859.17985251272
2340,378663.44529466564
2341,213576.46638338992
2342,229156.31505586003
2343,224341.9591178367
2344,220481.49909950394
2345,222427.93720932235
2346,213753.87242663078
2347,205575.26544096135
2348,244764.71135506307
2349,201921.00671845197
2350,312848.67667444464
2351,278587.83396761015
2352,249238.63676452066
2353,255284.04390659468
2354,150109.6805387251
2355,155766.43540833076
2356,163886.41477465717
2357,188948.57404402696
2358,191194.85841965227
2359,124444.6737026495
2360,113724.00045468181
2361,148651.5132118733
2362,234183.05790171213
2363,152177.76096176723
2364,164323.81613959288
2365,213850.18254825703
2366,191393.78157404542
2367,213878.13481792994
2368,223971.73654787958
2369,206501.82297610986
2370,173779.77535731703
2371,174375.81508382878
2372,196796.2372909206
2373,282710.65957796574
2374,301845.0028059058
2375,219240.71540487368
2376,279821.3109834687
2377,299604.78042341
2378,142015.25162104357
2379,224341.15055816612
2380,152185.127800445
2381,168049.97577351137
2382,201187.15309910185
2383,188744.245139807
2384,228343.67078826716
2385,156295.30655989086
2386,134294.5812204538
2387,128326.168811501
2388,103874.26507857407
2389,112629.8306207647
2390,136649.42240399955
2391,141468.38847331755
2392,108998.23958194707
2393,163963.71135831255
2394,143228.66917573192
2395,208059.93056358478
2396,144672.00026444605
2397,207976.36319361
2398,122962.0454687711
2399,65690.92678962536
2400,69308.99983295862
2401,128278.199877447
2402,138609.11874615538
2403,132098.88559571124
2404,149639.68477216462
2405,157625.3581067576
2406,132242.9956615082
2407,127233.562167366
2408,143023.43732151188
2409,113317.00954323071
2410,190378.76029263486
2411,108069.41126136342
2412,155179.277832146
2413,119548.12155309995
2414,161810.82201115086
2415,129715.16332536194
2416,126246.0108165668
2417,132510.99379314898
2418,128585.700580276
2419,118882.47835553414
2420,120055.67137568444
2421,140386.59563330733
2422,107205.46438428652
2423,120882.51231853913
2424,137831.84628969358
2425,193411.5502941128
2426,128216.6249765565
2427,138134.34090935485
2428,183060.65270298196
2429,98322.21706912635
2430,133771.1585924528
2431,99797.61002217351
2432,131180.78520108812
2433,138404.35803364916
2434,123400.16656085741
2435,151234.7596580239
2436,108061.85271735801
2437,98727.18072907231
2438,115118.25178853507
2439,97559.08310884831
2440,128346.07216779442
2441,99695.59241649113
2442,93276.39122275135
2443,144077.28545081292
2444,121231.14749165214
2445,82340.58080227966
2446,140730.31927770772
2447,182528.69111042743
2448,131269.49499116588
2449,116509.14502204384
2450,153647.17791086785
2451,124895.73711098918
2452,192409.66115605462
2453,95033.337285787
2454,112545.1954211503
2455,108349.39806545296
2456,146505.34305218817
2457,127944.97277038585
2458,134236.00370699744
2459,110352.62863368404
2460,140978.09482775602
2461,135752.8419722248
2462,135958.06470702257
2463,127409.62944788512
2464,175473.75221801776
2465,135761.1011586387
2466,119492.98320858143
2467,141597.49886726207
2468,80220.7990917484
2469,78990.01999544425
2470,201979.79140268592
2471,218912.54664264573
2472,166529.73017803393
2473,113373.07709446066
2474,53568.884031426176
2475,207154.93035608937
2476,116977.85069052363
2477,116314.67191978011
2478,142276.653003334
2479,107943.04220527125
2480,157690.74588252304
2481,128976.88084853301
2482,122716.987649833
2483,108566.70536838549
2484,128125.29675353947
2485,132168.9697893788
2486,124374.97009437237
2487,183978.9634533303
2488,161465.53491787208
2489,155113.04271023298
2490,151610.76287623463
2491,107275.2088623603
2492,190231.12637990533
2493,149844.85187172727
2494,143545.53815058517
2495,87045.67296658081
2496,231054.54676729487
2497,155449.00338217407
2498,114821.82170135481
2499,78595.78382332962
2500,104196.34616419894
2501,137052.6237454288
2502,150602.10532282692
2503,93848.75766917133
2504,182485.54071295634
2505,212834.159846578
2506,250948.91024889998
2507,263273.09303032304
2508,247690.44016377354
2509,211855.69799039938
2510,204830.70853546227
2511,175463.78356626912
2512,215422.652378598
2513,221540.70987898443
2514,321058.27330463426
2515,141179.0690106878
2516,170727.5974539355
2517,150034.04941897505
2518,150186.72800655148
2519,227322.9199391991
2520,207801.5288427571
2521,187154.6300655111
2522,220169.05668904365
2523,115586.73572230153
2524,139262.2118972035
2525,150023.7494301434
2526,140934.1176033781
2527,118759.77768255712
2528,132276.48850239668
2529,156381.68931853137
2530,136451.76459377445
2531,252307.63418583298
2532,215686.792709446
2533,201530.48885570164
2534,247057.97620279406
2535,273538.40491130727
2536,224223.3277977909
2537,228860.81165447738
2538,187287.9243102279
2539,188627.1689606034
2540,188642.44178006076
2541,178385.6637938883
2542,171930.0172730475
2543,119906.99423610355
2544,119130.1830175662
2545,132081.45880002904
2546,127527.57871065417
2547,142103.7583400564
2548,161996.7771807841
2549,144842.72616963458
2550,609085.9729656175
2551,136251.04829054564
2552,127348.2450279782
2553,59407.64036507755
2554,79352.11879098092
2555,93874.82101182181
2556,87651.4260507928
2557,106976.03959909949
2558,170696.3012050745
2559,155981.39693779856
2560,166463.54606160807
2561,160448.98551764566
2562,161777.24391652315
2563,167130.4633216185
2564,207495.91747246514
2565,165473.44804045174
2566,175018.26153025925
2567,150023.441250001
2568,221994.70839989802
2569,213916.9519138561
2570,114562.01314548723
2571,191855.4799683879
2572,138912.4771985878
2573,224915.85219105383
2574,278974.91046542645
2575,139127.8936869207
2576,136189.54483203974
2577,167499.92906538708
2578,93106.88404327289
2579,38850.65518132766
2580,105248.54582643598
2581,107699.8423280552
2582,126273.39416170938
2583,279351.3816809854
2584,152732.35370691944
2585,185025.70291251322
2586,200918.53773979715
2587,188869.80770920147
2588,144133.11676135266
2589,149200.8777520396
2590,204154.83409698936
2591,250962.79903412156
2592,215226.05810471575
2593,249657.66647678526
2594,173596.34783786957
2595,210025.91162651544
2596,279866.8123336971
2597,201631.17769128768
2598,270021.26605778694
2599,347447.84710091434
2600,172802.6019996037
2601,139617.25273404227
2602,73459.63341931696
2603,87406.47103816403
2604,87961.0566365736
2605,70386.6804797043
2606,140003.9518129974
2607,213649.38379128417
2608,197571.88291424102
2609,170336.96984684566
2610,113423.01290750233
2611,128264.72184600483
2612,154290.64500108853
2613,129098.80041491627
2614,118168.48317854927
2615,150362.02654698442
2616,154427.43144638636
2617,200824.1495893041
2618,228269.86041174683
2619,205108.42738535494
2620,185337.5993747935
2621,170036.42595269252
2622,179615.3324007004
2623,228985.20306786144
2624,271674.1906412641
2625,292961.5110337429
2626,172033.89414594727
2627,191279.6007440633
2628,442950.2904713977
2629,479822.12322155037
2630,376063.185881357
2631,448749.8281348327
2632,407883.1162783557
2633,320402.07466869144
2634,424263.10952087434
2635,153744.6042181821
2636,180357.2792939674
2637,208729.8479823703
2638,267839.08134518
2639,180882.43449758535
2640,153905.13211616303
2641,99700.15755988157
2642,165361.7789005691
2643,111689.96513793617
2644,113247.09735139445
2645,115114.31929538635
2646,98091.32486612894
2647,111996.95145636817
2648,133658.74204398328
2649,154835.91767061246
2650,132081.2729117409
2651,130353.92146631595
2652,373666.74149226217
2653,252426.31374079688
2654,276968.4570672381
2655,397632.9598932144
2656,326636.3440413778
2657,362172.91726373776
2658,320101.2532755344
2659,323783.737244728
2660,352056.5778676036
2661,355524.91102116765
2662,379713.89538543415
2663,269874.99789447046
2664,292196.564585479
2665,331048.5916548315
2666,293908.9211513511
2667,185233.51783079276
2668,190959.87011391798
2669,189614.12464621896
2670,267408.3010901987
2671,192323.99945199088
2672,188010.21264470858
2673,192401.80809377422
2674,186570.75904377902
2675,177803.53903033872
2676,194980.22411758147
2677,200368.76967847446
2678,240392.09916494766
2679,283412.2230370269
2680,293834.1445694702
2681,407278.6894359257
2682,321279.2842859251
2683,467314.32486764784
2684,333871.0917800247
2685,333018.1677493665
2686,249098.5901899612
2687,282619.8843201201
2688,220591.52228512516
2689,208635.52503570975
2690,371568.82551622536
2691,198183.280058453
2692,148598.95940649713
2693,198783.51722952782
2694,155251.06081175507
2695,195324.9427958066
2696,182026.54427957797
2697,179637.52203453696
2698,197696.31021884386
2699,157772.07020553385
2700,136950.41901749276
2701,157241.93220355865
2702,114405.62482898825
2703,136305.94618402305
2704,130203.10590812203
2705,112969.68055630312
2706,110960.91220452928
2707,122915.5839968948
2708,123869.93246365347
2709,114874.88404551335
2710,129502.44423806292
2711,277448.66649089183
2712,394401.1198266872
2713,166859.76819076535
2714,153840.6210080526
2715,178411.01614968415
2716,147421.4391683075
2717,199202.7751273038
2718,218013.17181872777
2719,147206.3317597413
2720,178844.8751136521
2721,128992.41917663111
2722,173000.11394035042
2723,148459.07290881834
2724,130231.13664470625
2725,125240.59385817872
2726,135706.31042382144
2727,156986.17730339564
2728,176472.24543830776
2729,145384.654855815
2730,144130.57393590471
2731,128803.82103325476
2732,121837.87368925614
2733,158005.95962807428
2734,160791.60999826013
